,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,148.08389282226562,283.4403991699219,156.95596313476562,175.77999877929688,234.57131958007812,147.0,49.573909759521484,180.89088439941406,98.58999633789062,50.45140075683594,381.08135986328125,327.07000732421875,216.24461364746094,147.35008239746094,29.47089958190918,177.46360778808594,135.24102783203125,63.790000915527344,271.83050537109375,124.34364318847656,109.07730865478516,254.0536651611328,110.45504760742188,148.3192901611328,188.20460510253906,535.2599487304688,216.5758056640625,37.73674392700195,40.770442962646484,152.7939910888672,148.30999755859375,285.94000244140625,157.5,175.77999877929688,235.69000244140625,147.0,49.970001220703125,182.49000549316406,98.58999633789062,51.06999969482422,383.80999755859375,327.07000732421875,217.38999938964844,149.16000366210938,29.829999923706055,178.74000549316406,136.24000549316406,63.790000915527344,273.3999938964844,125.98999786376953,109.80000305175781,254.69000244140625,111.11000061035156,149.25,189.13999938964844,536.9099731445312,217.0,38.33000183105469,41.310001373291016,153.3699951171875,149.1300048828125,288.0899963378906,158.8699951171875,179.6999969482422,237.0,147.58999633789062,50.459999084472656,184.5500030517578,98.83999633789062,51.5099983215332,386.5,329.6700134277344,220.6199951171875,150.00999450683594,30.479999542236328,179.9600067138672,138.66000366210938,64.11000061035156,274.239990234375,128.8699951171875,110.9800033569336,256.1199951171875,111.86000061035156,150.36000061035156,191.02000427246094,553.0,218.64999389648438,39.22999954223633,42.029998779296875,153.61000061035156,146.61000061035156,279.8800048828125,154.75,174.69000244140625,231.94000244140625,142.0800018310547,49.689998626708984,181.44000244140625,96.58000183105469,50.79999923706055,380.45001220703125,324.44000244140625,216.35000610351562,147.33999633789062,29.520000457763672,177.77000427246094,135.42999267578125,63.43000030517578,271.3900146484375,125.30999755859375,108.7699966430664,250.9199981689453,109.55000305175781,148.57000732421875,187.85000610351562,535.7999877929688,215.3000030517578,37.810001373291016,41.060001373291016,150.72999572753906,148.2100067138672,288.0,157.72000122070312,178.8800048828125,236.89999389648438,147.5500030517578,49.880001068115234,184.25999450683594,97.87000274658203,51.25,386.5,326.30999755859375,220.27999877929688,149.97999572753906,30.239999771118164,179.0,138.17999267578125,63.61000061035156,273.1600036621094,127.30000305175781,109.75,253.8699951171875,110.08999633789062,149.52999877929688,190.97000122070312,552.3599853515625,217.0,39.18000030517578,41.5099983215332,152.0500030517578,71250400,2914600,2670300,4517500,2504700,33721500,18559500,5217400,13855700,4757300,1706300,3830100,3990400,4495900,38896300,6282600,8858500,12001400,2599600,2638800,10110500,26041500,7822900,6927400,1077900,2997800,11261500,26276600,4511400,7577400
2022-12-02,147.58465576171875,283.01416015625,156.20855712890625,182.8699951171875,235.0092315673828,144.55999755859375,49.30604934692383,179.4436798095703,99.43000030517578,50.92558288574219,377.8742980957031,327.989990234375,217.9257049560547,146.8660125732422,29.05595588684082,177.6026153564453,134.1689453125,64.3499984741211,271.83050537109375,125.33057403564453,109.31572723388672,254.38284301757812,111.8809814453125,149.67080688476562,188.6026153564453,536.1599731445312,217.23452758789062,37.58906555175781,40.9382209777832,152.64456176757812,147.80999755859375,285.510009765625,156.75,182.8699951171875,236.1300048828125,144.55999755859375,49.70000076293945,181.02999877929688,99.43000030517578,51.54999923706055,380.5799865722656,327.989990234375,219.0800018310547,148.6699981689453,29.40999984741211,178.8800048828125,135.16000366210938,64.3499984741211,273.3999938964844,126.98999786376953,110.04000091552734,255.02000427246094,112.19999694824219,150.61000061035156,189.5399932861328,536.1599731445312,217.66000366210938,38.18000030517578,41.47999954223633,153.22000122070312,148.0,286.1199951171875,157.27999877929688,183.4499969482422,238.47000122070312,145.2100067138672,49.84000015258789,183.6300048828125,99.69000244140625,51.70000076293945,382.5199890136719,328.4800109863281,219.86000061035156,149.16000366210938,29.43000030517578,178.9600067138672,135.35000610351562,64.5199966430664,273.45001220703125,127.25,110.08999633789062,256.05999755859375,112.70999908447266,150.77000427246094,189.94000244140625,538.6099853515625,218.47999572753906,38.29999923706055,41.630001068115234,153.24000549316406,145.64999389648438,283.19000244140625,155.0,172.85000610351562,233.58999633789062,142.77999877929688,48.91999816894531,179.92999267578125,97.01000213623047,50.43000030517578,378.3999938964844,320.3299865722656,214.72000122070312,147.72999572753906,28.709999084472656,176.9600067138672,133.33999633789062,63.400001525878906,269.6199951171875,124.23999786376953,108.70999908447266,249.69000244140625,108.33999633789062,148.0800018310547,187.7899932861328,532.4400024414062,214.24000549316406,37.70000076293945,40.849998474121094,151.47999572753906,145.9600067138672,284.05999755859375,155.22000122070312,173.1199951171875,233.88999938964844,144.2899932861328,49.22999954223633,181.52999877929688,97.45999908447266,50.470001220703125,381.5199890136719,321.0799865722656,214.8300018310547,148.1300048828125,29.170000076293945,177.5,134.49000549316406,63.61000061035156,269.80999755859375,124.76000213623047,109.0,249.82000732421875,108.6500015258789,148.47000122070312,188.02000427246094,532.8300170898438,215.72999572753906,37.93000030517578,40.9900016784668,151.47999572753906,65447400,2267000,2285400,10563800,2218300,15086700,12325100,6852300,12608100,4858300,1932300,3644100,2194300,2900000,31546000,5823900,8931900,13643500,2807500,1821900,6943600,21528500,5892000,4938300,1294900,2346200,5132800,21677100,4857600,6911000
2022-12-05,146.40646362304688,282.4194030761719,155.54086303710938,185.10000610351562,231.46612548828125,133.92999267578125,48.93898391723633,175.01284790039062,95.93000030517578,50.62921905517578,368.8985900878906,320.0799865722656,214.46405029296875,145.62130737304688,28.818845748901367,177.50332641601562,130.40673828125,63.470001220703125,270.0308837890625,123.00141143798828,109.28592681884766,249.57489013671875,109.3083267211914,148.16029357910156,186.28414916992188,535.0399780273438,213.26229858398438,36.496246337890625,40.67174530029297,151.08045959472656,146.6300048828125,284.9100036621094,156.0800018310547,185.10000610351562,232.57000732421875,133.92999267578125,49.33000183105469,176.55999755859375,95.93000030517578,51.25,371.5400085449219,320.0799865722656,215.60000610351562,147.41000366210938,29.170000076293945,178.77999877929688,131.3699951171875,63.470001220703125,271.5899963378906,124.62999725341797,110.01000213623047,250.1999969482422,109.62000274658203,149.08999633789062,187.2100067138672,535.0399780273438,213.67999267578125,37.06999969482422,41.209999084472656,151.64999389648438,150.9199981689453,286.7799987792969,159.4499969482422,188.4499969482422,235.91000366210938,144.38999938964844,49.63999938964844,182.9499969482422,99.16000366210938,51.939998626708984,378.8699951171875,325.5199890136719,218.58999633789062,148.92999267578125,29.75,179.36000061035156,134.57000732421875,63.79999923706055,272.57000732421875,125.45999908447266,110.2300033569336,253.82000732421875,111.12999725341797,149.6699981689453,188.67999267578125,540.3800048828125,216.91000366210938,38.11000061035156,41.41999816894531,153.0,145.77000427246094,283.0,155.5500030517578,180.8000030517578,232.25999450683594,132.8800048828125,49.16999816894531,174.6300048828125,95.66999816894531,50.9900016784668,369.30999755859375,319.5400085449219,215.1999969482422,146.8000030517578,28.889999389648438,178.0,130.60000610351562,63.2599983215332,270.0,124.2699966430664,109.20999908447266,248.05999755859375,109.19000244140625,148.27000427246094,186.2899932861328,530.8800048828125,213.0500030517578,36.900001525878906,40.81999969482422,150.50999450683594,147.77000427246094,283.7900085449219,155.9600067138672,182.0,234.8000030517578,142.8000030517578,49.54999923706055,182.6699981689453,98.23999786376953,51.459999084472656,378.54998779296875,325.1499938964844,217.75,147.94000244140625,29.420000076293945,178.36000061035156,134.24000549316406,63.40999984741211,271.0199890136719,125.06999969482422,109.80999755859375,252.00999450683594,111.0199966430664,148.7100067138672,188.33999633789062,531.489990234375,215.64999389648438,37.97999954223633,41.36000061035156,152.75,68826400,3274700,3013100,10456300,2064500,20294600,13795900,8162200,10764500,5109900,2329600,5057300,3077800,2784600,34040400,5120600,10154500,9185100,2586900,2143100,6961900,23435300,6220100,5402500,1104500,2424800,9006300,27561000,4501800,7869400
2022-12-06,142.692138671875,280.8135681152344,154.16563415527344,178.42999267578125,227.20643615722656,133.27000427246094,48.20484924316406,170.50271606445312,92.29000091552734,50.431640625,360.3299560546875,317.45001220703125,212.06674194335938,145.71022033691406,28.255706787109375,174.84246826171875,130.6251220703125,63.439998626708984,270.2098693847656,122.95207214355469,108.2130355834961,244.507568359375,107.62313079833984,148.34910583496094,187.56776428222656,539.3200073242188,208.67129516601562,36.31903076171875,40.059844970703125,149.3270721435547,142.91000366210938,283.2900085449219,154.6999969482422,178.42999267578125,228.2899932861328,133.27000427246094,48.59000015258789,172.00999450683594,92.29000091552734,51.04999923706055,362.9100036621094,317.45001220703125,213.19000244140625,147.5,28.600000381469727,176.10000610351562,131.58999633789062,63.439998626708984,271.7699890136719,124.58000183105469,108.93000030517578,245.1199951171875,107.93000030517578,149.27999877929688,188.5,539.3200073242188,209.0800018310547,36.88999938964844,40.59000015258789,149.88999938964844,147.3000030517578,287.44000244140625,158.33999633789062,184.7899932861328,233.0500030517578,134.5500030517578,49.439998626708984,178.05999755859375,96.0,51.8650016784668,370.3699951171875,321.6499938964844,216.74000549316406,147.8000030517578,29.309999465942383,180.0,135.11000061035156,63.880001068115234,273.3699951171875,125.7300033569336,110.76000213623047,251.86000061035156,110.52999877929688,150.0800018310547,189.00999450683594,540.5900268554688,212.1300048828125,37.06999969482422,41.400001525878906,151.91000366210938,141.9199981689453,281.69000244140625,153.32000732421875,177.00999450683594,225.55999755859375,130.91000366210938,48.2599983215332,171.1199951171875,91.9800033569336,50.56999969482422,360.3299865722656,314.5400085449219,211.36000061035156,146.6999969482422,28.34000015258789,175.92999267578125,129.8699951171875,63.22999954223633,270.0299987792969,123.30999755859375,108.41999816894531,243.77999877929688,106.75,148.27999877929688,187.3000030517578,534.239990234375,207.63999938964844,36.630001068115234,40.40999984741211,149.2100067138672,147.07000732421875,285.8399963378906,155.75,184.00999450683594,232.58999633789062,132.7100067138672,49.439998626708984,175.50999450683594,95.7300033569336,51.45000076293945,369.4800109863281,319.6400146484375,216.27000427246094,147.3000030517578,29.190000534057617,179.9199981689453,133.38999938964844,63.52000045776367,271.79998779296875,125.1500015258789,110.36000061035156,250.82000732421875,109.6500015258789,149.72000122070312,187.5500030517578,534.4199829101562,212.0,36.9900016784668,41.279998779296875,151.1999969482422,64727200,2608800,3285100,8236900,3633800,16981800,15443800,8765000,11492400,4373400,3081900,3341500,2518400,2847600,27701200,7943500,13966700,10099500,3573000,1919500,7458700,22463700,7086100,6866700,1199100,3097700,5986000,26293700,4326300,6875200
2022-12-07,140.7251434326172,283.2619934082031,154.2353973388672,176.5,227.89315795898438,130.47999572753906,47.798095703125,171.0082550048828,92.1500015258789,50.085880279541016,357.3612060546875,320.1499938964844,212.3253631591797,145.48301696777344,27.988956451416016,175.90481567382812,130.53578186035156,63.540000915527344,268.7880859375,124.69893646240234,109.36539459228516,243.7594451904297,108.02198791503906,149.30313110351562,187.1199951171875,542.9099731445312,207.40377807617188,36.594696044921875,40.11906433105469,148.5500030517578,140.94000244140625,285.760009765625,154.77000427246094,176.5,228.97999572753906,130.47999572753906,48.18000030517578,172.52000427246094,92.1500015258789,50.70000076293945,359.9200134277344,320.1499938964844,213.4499969482422,147.27000427246094,28.329999923706055,177.1699981689453,131.5,63.540000915527344,270.3399963378906,126.3499984741211,110.08999633789062,244.3699951171875,108.33000183105469,150.24000549316406,188.0500030517578,542.9099731445312,207.80999755859375,37.16999816894531,40.650001525878906,149.11000061035156,143.3699951171875,285.92999267578125,156.99000549316406,178.42999267578125,229.83999633789062,133.75,48.54999923706055,174.5800018310547,92.79000091552734,51.3390007019043,365.29998779296875,322.8800048828125,214.08999633789062,148.10000610351562,28.549999237060547,177.8800048828125,133.0800018310547,63.720001220703125,273.9800109863281,127.30999755859375,110.70999908447266,246.16000366210938,109.12000274658203,150.42999267578125,191.16000366210938,545.9099731445312,209.02000427246094,37.310001373291016,40.970001220703125,151.2100067138672,140.0,281.80999755859375,154.30999755859375,174.6199951171875,225.77999877929688,130.02000427246094,48.060001373291016,170.85000610351562,91.26000213623047,50.255001068115234,358.1499938964844,314.44000244140625,212.00999450683594,146.2899932861328,28.149999618530273,176.22999572753906,130.3300018310547,63.25,269.6700134277344,124.0999984741211,109.0,242.2100067138672,107.05999755859375,149.00999450683594,187.69000244140625,539.6300048828125,205.1300048828125,36.66999816894531,40.310001373291016,148.82000732421875,142.19000244140625,283.4100036621094,154.55999755859375,176.27999877929688,227.0,132.5,48.400001525878906,171.05999755859375,92.66000366210938,50.81999969482422,362.489990234375,315.9599914550781,213.97000122070312,147.3300018310547,28.280000686645508,176.57000732421875,131.30999755859375,63.45000076293945,272.5,124.33000183105469,109.1500015258789,244.8300018310547,107.31999969482422,149.00999450683594,188.66000366210938,540.8400268554688,208.8000030517578,36.7400016784668,40.40999984741211,150.5,69721100,2492600,2879800,5871200,3044000,12915900,15171700,6936300,10353400,4248500,2128200,4038200,2983500,3971300,28239900,5702600,11739400,12307600,2766400,2701500,8270400,20481500,5751500,6175500,1217900,2849100,7923800,23065900,3775600,5850100
2022-12-08,142.43252563476562,283.0736389160156,153.58763122558594,179.0800018310547,229.82394409179688,130.1300048828125,48.60167694091797,172.01930236816406,92.55000305175781,49.94757843017578,355.5342712402344,324.0899963378906,212.2259063720703,145.98681640625,28.097633361816406,175.93460083007812,131.90567016601562,63.810001373291016,271.8205871582031,124.353515625,110.12039184570312,246.78187561035156,111.04337310791016,150.3763885498047,187.72000122070312,547.9199829101562,208.69125366210938,36.525779724121094,40.36579895019531,148.77999877929688,142.64999389648438,285.57000732421875,154.1199951171875,179.0800018310547,230.9199981689453,130.1300048828125,48.9900016784668,173.5399932861328,92.55000305175781,50.560001373291016,358.0799865722656,324.0899963378906,213.35000610351562,147.77999877929688,28.440000534057617,177.1999969482422,132.8800048828125,63.810001373291016,273.3900146484375,126.0,110.8499984741211,247.39999389648438,111.36000061035156,151.32000732421875,187.72000122070312,547.9199829101562,209.10000610351562,37.099998474121094,40.900001525878906,148.77999877929688,143.52000427246094,286.5899963378906,156.4199981689453,184.8800048828125,232.5,131.4600067138672,49.20000076293945,176.39999389648438,93.43000030517578,51.43000030517578,362.5899963378906,324.5199890136719,214.58999633789062,149.14999389648438,28.600000381469727,177.47000122070312,132.97999572753906,63.849998474121094,273.57000732421875,129.44000244140625,111.0199966430664,248.74000549316406,111.48999786376953,151.3800048828125,189.2100067138672,551.2899780273438,210.3000030517578,37.2400016784668,40.970001220703125,149.27999877929688,141.10000610351562,283.739990234375,153.4499969482422,178.61000061035156,229.5399932861328,127.0199966430664,48.619998931884766,172.02999877929688,91.66999816894531,50.310001373291016,356.05999755859375,318.54998779296875,212.2100067138672,147.3699951171875,28.06999969482422,176.33999633789062,131.42999267578125,63.349998474121094,270.6199951171875,125.44999694824219,110.12000274658203,243.05999755859375,108.45999908447266,149.00999450683594,186.97000122070312,543.780029296875,207.75,36.869998931884766,40.400001525878906,148.13999938964844,142.36000061035156,286.510009765625,155.88999938964844,179.32000732421875,230.91000366210938,128.42999267578125,48.65999984741211,176.25,92.5,51.18000030517578,362.0299987792969,318.54998779296875,213.85000610351562,147.89999389648438,28.31999969482422,176.82000732421875,132.3300018310547,63.599998474121094,271.0,127.0,110.27999877929688,244.83999633789062,108.5999984741211,149.4600067138672,187.8699951171875,544.8599853515625,209.50999450683594,37.11000061035156,40.63999938964844,149.16000366210938,62128300,1769800,1632400,6707700,2189400,15156900,16015800,8076600,9351200,3815800,1967800,3483600,2169500,2665700,28486100,4798500,8907300,9946200,3022700,3785300,7354800,22611800,6192800,5187100,848700,2272300,4896500,19549100,3587900,4504200
2022-12-09,141.9432830810547,276.214111328125,153.36839294433594,179.5399932861328,226.211181640625,131.11000061035156,48.07587814331055,166.52784729003906,93.37999725341797,49.59193801879883,356.5867614746094,320.4800109863281,210.5149688720703,145.26568603515625,27.900039672851562,174.4850311279297,131.19094848632812,63.13999938964844,270.47833251953125,124.11665344238281,108.06401824951172,244.80682373046875,109.10888671875,149.9788818359375,185.64999389648438,539.2000122070312,208.2920379638672,36.82114028930664,39.90193557739258,145.30999755859375,142.16000366210938,278.6499938964844,153.89999389648438,179.5399932861328,227.2899932861328,131.11000061035156,48.459999084472656,168.0,93.37999725341797,50.20000076293945,359.1400146484375,320.4800109863281,211.6300048828125,147.0500030517578,28.239999771118164,175.74000549316406,132.16000366210938,63.13999938964844,272.0400085449219,125.76000213623047,108.77999877929688,245.4199981689453,109.41999816894531,150.9199981689453,185.64999389648438,539.2000122070312,208.6999969482422,37.400001525878906,40.43000030517578,145.30999755859375,145.57000732421875,285.1700134277344,155.13999938964844,183.88999938964844,232.80999755859375,133.3699951171875,49.16999816894531,173.19000244140625,94.91000366210938,51.400001525878906,361.6400146484375,324.44000244140625,214.49000549316406,148.33999633789062,28.780000686645508,177.88999938964844,133.75999450683594,63.84000015258789,274.1600036621094,127.52999877929688,111.37000274658203,248.30999755859375,111.37999725341797,151.9499969482422,188.2899932861328,548.489990234375,210.52000427246094,37.630001068115234,40.91999816894531,147.72000122070312,140.89999389648438,278.3399963378906,152.6199951171875,179.25,227.19000244140625,128.36000061035156,48.439998626708984,167.92999267578125,91.9000015258789,50.119998931884766,356.2099914550781,319.92999267578125,211.39999389648438,146.97000122070312,28.190000534057617,175.66000366210938,132.0,63.09000015258789,271.7200012207031,125.66999816894531,108.75,244.16000366210938,109.26000213623047,150.22000122070312,185.5500030517578,538.8699951171875,207.52000427246094,36.959999084472656,40.400001525878906,145.22000122070312,142.33999633789062,284.19000244140625,153.99000549316406,180.75,232.0,129.74000549316406,49.099998474121094,172.3000030517578,92.37000274658203,50.5099983215332,356.7099914550781,321.4800109863281,213.35000610351562,147.39999389648438,28.389999389648438,177.1199951171875,132.1999969482422,63.61000061035156,273.6099853515625,126.77999877929688,110.9800033569336,244.6999969482422,110.22000122070312,150.6999969482422,187.63999938964844,547.9299926757812,207.91000366210938,37.209999084472656,40.779998779296875,147.47000122070312,76097000,2205700,1761200,6359000,2257000,10287500,14303200,10754300,10111900,3807000,1588800,3738800,2260000,3047600,25641300,4561000,7957800,13914900,1677400,2334900,9667800,20609700,5677700,5868200,843800,2852400,4928400,20671200,7710800,9309800
2022-12-12,144.2697296142578,274.3604736328125,156.76661682128906,186.27000427246094,231.95379638671875,133.11000061035156,48.909217834472656,168.26251220703125,94.66000366210938,50.49091720581055,360.5980224609375,327.9800109863281,213.36984252929688,147.39947509765625,28.344623565673828,176.57003784179688,133.22592163085938,63.970001220703125,275.0320129394531,125.1924057006836,108.25276947021484,251.8791046142578,111.75135803222656,151.5192108154297,187.11000061035156,545.8599853515625,214.17051696777344,37.36262512207031,40.52370834350586,148.02000427246094,144.49000549316406,276.7799987792969,157.30999755859375,186.27000427246094,233.05999755859375,133.11000061035156,49.29999923706055,169.75,94.66000366210938,51.11000061035156,363.17999267578125,327.9800109863281,214.5,149.2100067138672,28.690000534057617,177.83999633789062,134.2100067138672,63.970001220703125,276.6199951171875,126.8499984741211,108.97000122070312,252.50999450683594,112.06999969482422,152.47000122070312,187.11000061035156,545.8599853515625,214.58999633789062,37.95000076293945,41.060001373291016,148.02000427246094,144.5,279.4800109863281,157.75999450683594,186.69000244140625,233.39999389648438,134.08999633789062,49.31999969482422,170.52000427246094,94.66000366210938,51.130001068115234,364.010009765625,328.3399963378906,214.58999633789062,149.2100067138672,28.709999084472656,177.8699951171875,134.64999389648438,64.01000213623047,276.7099914550781,126.88999938964844,109.0999984741211,252.5399932861328,112.16999816894531,152.55999755859375,187.39999389648438,546.0800170898438,214.82000732421875,37.959999084472656,41.060001373291016,148.10000610351562,141.05999755859375,272.6300048828125,154.0,180.5,227.02000427246094,130.9499969482422,48.369998931884766,167.7100067138672,92.61000061035156,49.84000015258789,356.3399963378906,321.2900085449219,211.05999755859375,146.94000244140625,27.860000610351562,175.60000610351562,131.60000610351562,63.0099983215332,271.2200012207031,124.19999694824219,107.31999969482422,247.1699981689453,109.70999908447266,151.0399932861328,185.0399932861328,539.280029296875,209.47000122070312,37.279998779296875,40.2400016784668,145.55999755859375,142.6999969482422,272.82000732421875,154.25999450683594,180.8000030517578,227.5500030517578,131.10000610351562,48.79999923706055,168.92999267578125,93.7300033569336,50.31999969482422,358.57000732421875,323.0,212.16000366210938,147.82000732421875,28.1299991607666,175.9499969482422,132.39999389648438,63.29999923706055,272.19000244140625,126.08000183105469,107.93000030517578,247.4499969482422,110.0999984741211,151.22000122070312,185.6300048828125,541.8499755859375,210.0,37.689998626708984,40.599998474121094,145.89999389648438,70462700,3427400,2773900,8098400,2709200,11852400,15425300,9364900,14140700,5208100,1750400,4900200,3347000,4032800,35117900,4882400,8841600,11647900,3230500,3877800,10956600,30665100,6426000,6142400,1249600,2714100,5941700,19629600,6156800,6477400
